time,Counter,lat,lon,height,DepthCm,sdn,sde,sdu,sdne,sdeu,sdun,age,ratio,lat_std,lon_std,height_std,Q,ns,BattVolts
2024-12-04 22:58:40.629,100690,71.335976276,-156.567348839,-1.479,6.298,0.0032,0.0025,0.0095,0.001,0.0016,0.0042,-0.45,49.65,1.2571e-07,1.8911e-07,0.0049,1,26,13.07
2024-12-04 22:58:44.352,100691,71.33597456,-156.567352065,-1.479,6.298,0.0032,0.0025,0.0096,0.001,0.0016,0.0044,-0.45,44.18,1.9674e-07,3.2791e-07,0.0039,1,25,13.07
2024-12-04 22:58:48.331,100692,71.335973842,-156.567361178,-1.486,6.64,0.0032,0.0025,0.0095,0.001,0.0016,0.0043,-0.45,37.96,1.0064e-07,9.484e-07,0.0043,1,26,13.07
2024-12-04 22:58:51.008,100693,71.335973034,-156.567364726,-1.483,6.24,0.0032,0.0025,0.0095,0.001,0.0016,0.0042,-0.45,33.55,9.249e-08,7.6904e-07,0.005,1,26,13.08
2024-12-04 22:58:53.860,100694,71.335972008,-156.567370375,-1.486,6.24,0.0031,0.0025,0.0095,0.0009,0.0016,0.0043,-0.45,29.67,1.0154e-07,1.5096e-07,0.0061,1,27,13.07
2024-12-04 22:58:57.212,100695,71.335971026,-156.567377803,-1.486,6.526,0.0032,0.0025,0.0095,0.001,0.0016,0.0042,-0.45,25.15,2.7414e-07,9.4673e-07,0.0047,1,26,13.07
2024-12-04 22:59:00.818,100696,71.335969839,-156.567382999,-1.481,6.64,0.0032,0.0025,0.0095,0.001,0.0016,0.0042,-0.45,20.6,1.3288e-07,7.6659e-07,0.0019,1,26,13.07
2024-12-04 22:59:03.947,100697,71.335968382,-156.567391114,-1.479,6.069,0.0032,0.0025,0.0095,0.001,0.0016,0.0042,-0.45,17.08,1.9298e-07,5.2323e-07,0.0033,1,26,13.07
2024-12-04 22:59:06.840,100698,71.335967238,-156.567395841,-1.489,6.24,0.0032,0.0025,0.0095,0.001,0.0016,0.0042,-0.45,14.05,7.076e-08,1.6811e-07,0.0068,1,26,13.07
2024-12-04 22:59:10.165,100699,71.335966194,-156.56740477,-1.472,6.983,0.0032,0.0025,0.0095,0.001,0.0016,0.0042,-0.45,10.75,4.233e-08,2.574e-07,0.0045,1,26,13.08
2024-12-04 22:59:12.893,100700,71.335964997,-156.567410156,-1.483,7.726,0.0031,0.0025,0.0095,0.0009,0.0016,0.0042,-0.45,8.28,5.435e-08,2.0965e-07,0.0015,1,27,13.08
2024-12-04 22:59:15.557,100701,71.335963894,-156.567415513,-1.484,7.04,0.0032,0.0025,0.0095,0.001,0.0016,0.0042,-0.45,6.01,6.519e-08,4.577e-07,0.0013,1,26,13.08
2024-12-04 22:59:19.801,100702,71.335963189,-156.567421736,-1.488,6.755,0.0031,0.0025,0.0095,0.0009,0.0016,0.0042,-0.45,7.17,9.213e-08,4.5416e-07,0.0017,1,27,13.08
2024-12-04 22:59:22.467,100703,71.335961517,-156.567428178,-1.481,5.955,0.0032,0.0025,0.0095,0.001,0.0016,0.0042,-0.45,4.97,8.695e-08,4.3587e-07,0.0045,1,26,13.07
2024-12-04 22:59:25.540,100704,71.33596058,-156.567436076,-1.476,6.64,0.0032,0.0025,0.0095,0.001,0.0016,0.0042,-0.45,25.05,1.4935e-07,6.2294e-07,0.0019,1,26,13.07
2024-12-04 22:59:28.621,100705,71.335959494,-156.56744033,-1.483,6.126,0.0032,0.0025,0.0095,0.001,0.0016,0.0042,-0.45,22.24,8.868e-08,7.8951e-07,0.0039,1,26,13.08
2024-12-04 22:59:31.800,100706,71.335958794,-156.567444961,-1.474,6.183,0.0032,0.0025,0.0095,0.001,0.0016,0.0042,-0.47,19.78,4.0317e-07,2.5554e-07,0.003,1,26,13.07
2024-12-04 22:59:34.731,100707,71.335957724,-156.567450747,-1.473,6.069,0.0032,0.0025,0.0095,0.001,0.0016,0.0042,-0.45,17.6,4.052e-08,5.7308e-07,0.0038,1,26,13.08
2024-12-04 22:59:37.527,100708,71.33595638,-156.5674576,-1.473,6.298,0.0032,0.0025,0.0095,0.001,0.0016,0.0042,-0.45,15.62,2.3896e-07,1.3753e-07,0.0031,1,26,13.07
2024-12-04 22:59:40.572,100709,71.335955654,-156.567464021,-1.489,6.526,0.0032,0.0025,0.0095,0.001,0.0016,0.0042,-0.45,13.6,1.0038e-07,4.7301e-07,0.008,1,26,13.08
2024-12-04 22:59:43.294,100710,71.33595502,-156.567468876,-1.489,6.812,0.0032,0.0025,0.0095,0.001,0.0016,0.0042,-0.45,11.89,1.898e-07,4.5711e-07,0.0055,1,26,13.08
2024-12-04 22:59:46.747,100711,71.33595309,-156.567477667,-1.484,6.755,0.0032,0.0025,0.0095,0.0009,0.0016,0.0043,-0.45,9.53,6.161e-08,7.6409e-07,0.0026,1,26,13.08
2024-12-04 22:59:49.346,100712,71.335952337,-156.567481214,-1.488,6.755,0.0031,0.0025,0.0095,0.0009,0.0016,0.0042,-0.45,7.83,6.043e-08,7.4135e-07,0.0043,1,27,13.07
2024-12-04 22:59:51.800,100713,71.335950916,-156.567487753,-1.498,6.812,0.0031,0.0025,0.0095,0.0009,0.0016,0.0042,-0.47,6.04,1.1421e-07,4.9128e-07,0.0033,1,27,13.08
2024-12-04 22:59:54.759,100714,71.33594991,-156.567493716,-1.488,6.183,0.0032,0.0025,0.0095,0.001,0.0016,0.0042,-0.45,3.8,1.3728e-07,5.6726e-07,0.0019,1,26,13.08
2024-12-04 22:59:57.513,100715,71.335948642,-156.567499819,-1.504,6.983,0.0031,0.0025,0.0094,0.0009,0.0016,0.0042,-0.45,3.7,4.118e-08,7.8172e-07,0.0069,1,27,13.07
2024-12-04 23:00:00.480,100716,71.335947724,-156.567505922,-1.503,7.154,0.0031,0.0025,0.0094,0.0009,0.0016,0.0042,-0.45,3.7,2.394e-07,4.8928e-07,0.0024,1,27,13.07
2024-12-04 23:00:03.354,100717,71.335946217,-156.567511402,-1.504,6.983,0.0031,0.0025,0.0095,0.0009,0.0016,0.0042,-0.45,3.6,1.3969e-07,4.5974e-07,0.008,1,27,13.07
2024-12-04 23:00:06.829,100718,71.335944953,-156.567518286,-1.493,7.44,0.0031,0.0025,0.0094,0.0009,0.0016,0.0042,-0.45,3.52,6.973e-08,9.0135e-07,0.0036,1,27,13.06
2024-12-04 23:00:09.729,100719,71.335944463,-156.567523553,-1.518,7.44,0.003,0.0024,0.0089,0.0009,0.0015,0.004,-0.25,3.0,5.2749e-07,1.5132e-07,0.0445,1,27,13.08
2024-12-04 23:00:12.758,100720,71.33594348,-156.567531464,-1.493,7.611,0.0031,0.0025,0.0094,0.0009,0.0016,0.0042,-0.45,3.4,5.661e-08,6.1578e-07,0.0048,1,27,13.07
2024-12-04 23:00:15.840,100721,71.335942425,-156.567536233,-1.514,6.697,0.0029,0.0024,0.0087,0.0008,0.0014,0.0039,-0.15,2.38,5.1736e-07,6.1453e-07,0.0513,1,27,13.07
2024-12-04 23:00:18.957,100722,71.335940693,-156.56754274,-1.493,7.154,0.0031,0.0025,0.0094,0.0009,0.0016,0.0042,-0.45,3.3,3.0948e-07,6.926e-07,0.004,1,27,13.07
2024-12-04 23:00:21.439,100723,71.335939936,-156.567548594,-1.503,8.35,0.0031,0.0025,0.0094,0.0009,0.0016,0.0042,-0.45,3.29,8.633e-08,8.9917e-07,0.0089,1,27,13.07
2024-12-04 23:00:24.169,100724,71.335939892,-156.567552778,-1.554,8.35,0.0027,0.0023,0.008,0.0008,0.0012,0.0035,0.15,1.28,7.8634e-07,5.1628e-07,0.047,2,27,13.07
2024-12-04 23:00:27.059,100725,71.335938126,-156.567561459,-1.494,7.783,0.0031,0.0025,0.0094,0.0009,0.0016,0.0042,-0.45,3.1,6.007e-08,2.5542e-07,0.0041,1,27,13.06
2024-12-04 23:00:30.613,100726,71.335936756,-156.567568932,-1.501,7.668,0.0031,0.0025,0.0094,0.0009,0.0016,0.0042,-0.45,3.1,1.757e-07,3.459e-07,0.0052,1,27,13.07
2024-12-04 23:00:33.739,100727,71.335937372,-156.567572522,-1.563,7.097,0.0026,0.0023,0.0077,0.0008,0.0012,0.0034,0.15,0.9,6.5627e-07,3.6453e-07,0.0385,2,27,13.07
2024-12-04 23:00:37.318,100728,71.335936118,-156.567576385,-1.587,7.383,0.0024,0.0022,0.007,0.0007,0.001,0.0031,0.45,0.0,2.3618e-07,4.0287e-07,0.0115,2,27,13.07
2024-12-04 23:00:40.110,100729,71.335934959,-156.56758309,-1.592,7.097,0.0024,0.0022,0.007,0.0007,0.001,0.0031,0.45,0.0,8.661e-08,8.817e-07,0.0103,2,27,13.06
2024-12-04 23:00:42.866,100730,71.335934459,-156.56758869,-1.594,6.64,0.0024,0.0022,0.007,0.0007,0.001,0.0031,0.45,0.0,6.736e-08,2.7469e-07,0.0063,2,27,13.07
2024-12-04 23:00:46.201,100731,71.33593332,-156.567597201,-1.576,6.126,0.0024,0.0022,0.007,0.0007,0.001,0.0031,0.45,0.0,3.5532e-07,3.5835e-07,0.0071,2,27,13.06
2024-12-04 23:00:49.222,100732,71.335932072,-156.567602812,-1.582,5.783,0.0024,0.0022,0.007,0.0007,0.001,0.0031,0.45,0.0,6.743e-08,8.3082e-07,0.0081,2,27,13.06
